age,name,address,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y 
40,marty gerlach,"7287 Hilario Tunnel Apt. 291\nRatkeside, GU 68116-9954",services,divorced,unknown,no,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,no
49,reina greenholt,"1737 F33st M0unt Av3.\nN3w 3mi3, 0K 20888-9867",management,single,tertiary,no,588,no,no,cellular,28,aug,70,9,-1,0,unknown,no
51,milton wintheiser,"4537 homenick cove \nkittyshire, ms 74603",management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,unknown,no
35,obie jakubowski,"501 Ceasar Loop Suite 779\nSchadenville, GU 68676",admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
29,dagmar eichmann,"014 Marvin Ridg3 St.\nAnikafurt, CA 74556-4289",self-employed,married,secondary,no,-76,yes,no,unknown,27,may,305,2,-1,0,unknown,no
32,brigitte mcdermott,"7958 luz spurs suit3 631\nh3tting3rhav3n, ri 67794",services,single,secondary,no,152,yes,no,cellular,25,may,158,2,-1,0,unknown,yes
37,austyn gleichner,"77758 Mills F0rt\nB0r3rshir3, IN 85288-4503",housemaid,divorced,secondary,no,1040,yes,no,cellular,13,may,199,1,173,2,failure,no
49,alexandro kemmer,"4884 d0nn3lly islands suit3 235\nfad3lf0rt, ks 80612-3812",unemployed,married,primary,no,-384,yes,no,unknown,27,may,25,1,-1,0,unknown,no
45,mollie aufderhar,"0213 Lea Land Suite 494\nAshleefurt, PR 74898-2893",technician,married,unknown,no,473,yes,no,unknown,27,may,147,1,-1,0,unknown,no
34,izabella herman,"0760ConroyViaductAve.\nWestHaleigh,AP19182-2983",technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,unknown,no
53,norwood goodwin,"8942 marquardt row ave.\nwest desmondbury, ne 74946-2528",technician,married,secondary,no,0,no,no,cellular,22,aug,77,9,-1,0,unknown,no
42,selina krajcik,"5066C0nr0yP0rtAv3.\nLangch3st3r,0H65481",entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no
43,tevin champlin,"327Kas3yCany0n\nLak3R0ssi3shir3,NH22115",technician,married,secondary,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes
52,sallie koch,"952HILLLW3LLSUIT3215\NW3STGR3TASTAD,GA93299",retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,failure,no
34,lacey torp,"2428JenkinsFerry\nSouthPedrochester,WA64034-1484",blue-collar,single,secondary,no,79,no,yes,cellular,20,nov,104,1,-1,0,unknown,no
34,noemy king,"68635 TINA PLAZA\NSCHIMMELSIDE, AS 70098-8924",technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes
27,catharine ferry,"3404 Cathrine Gardens Ave.\nPort D'angeloshire, WY 68660-8449",services,married,secondary,no,0,yes,no,cellular,22,jul,1608,13,-1,0,unknown,yes
43,lura dach,"0529 Allis0n Sh0r3s Av3.\nJillianshir3, PR 94716-1947",unemployed,married,tertiary,no,58,yes,no,cellular,9,feb,48,4,-1,0,unknown,no
41,verlie dietrich,"9153 SCHMIDT RUE APT. 280\NMERLMOUTH, KS 65754",technician,married,tertiary,no,532,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
72,elna dickens,"758 Otha Lock St.\nRobelchester, AK 07856-6495",retired,married,secondary,no,4130,no,no,cellular,12,nov,427,1,-1,0,unknown,no
35,german douglas,"63375 Krystina Brook\nJarrodmouth, MS 42655",blue-collar,married,primary,no,422,yes,no,cellular,14,may,73,1,-1,0,unknown,no
41,johan batz,"80387RAUTRAIL\NALVISB3RG,MN33316",management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no
36,betty cronin,"116DOYLERESTST.\NVLADIMIRVILLE,NM61173-2547",blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,yes
51,vincent gorczany,"035 Leannon Brooks St.\nWest Lawsonville, OR 43406-3978",housemaid,married,primary,no,30,yes,no,cellular,14,jul,333,2,-1,0,unknown,no
37,norval kessler,"7214 Braun Isle Apt. 269\nEast Jo, WI 29686-8486",self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,unknown,no
42,dan grant,"200BoyleRowSt.\nEastJon,WY87194",admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,yes
26,dayton vandervort,"61154LuisFork\nIsabellland,MO23858-3917",admin.,single,secondary,no,321,yes,no,cellular,22,jul,242,7,-1,0,unknown,no
23,braxton ryan,"632 DACH LIGHTS ST.\N3V3LIN3VI3W, FM 47338-2236",services,single,secondary,no,250,yes,no,cellular,18,may,222,1,-1,0,unknown,no
50,brielle ritchie,"5402 Schaefer Islands \nConroyton, NC 12754",management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
37,keeley jewess,"360 Kuvalis Av3nu3 St.\nWat3rsm0uth, GU 60498",blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,no
35,dorothea haley,"4436 Roderick Club Ave.\nLeonshire, MI 69316",management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown,no
37,opal schowalter,"37182 Schneider Islands\nRatkeville, PR 62514-9391",management,married,tertiary,no,410,no,no,cellular,29,jan,337,2,-1,0,unknown,no
79,kara weber,"396 J3nkins T3rrac3 Apt. 762\nP0rt Kristyt0n, 0R 20706-1311",retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220,7,450,2,failure,no
39,lenna hoppe,"141 Strosin Mission St.\nWest Taurean, DC 48880",technician,married,secondary,no,116,no,no,cellular,24,aug,79,2,94,2,success,no
47,tatyana larkin,"1984 Th0mps0n Man0r Suit3 638\nN3w H3rtham0uth, RI 17504",services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no
44,roel ernser,"1409 CALI CROSSING AVE.\NFAYSHIRE, WA 58299",blue-collar,married,secondary,no,878,yes,no,cellular,2,jun,130,1,-1,0,unknown,no
36,jovany roob,"856DemarioTrail\nPortRhoda,MD90721-8219",management,single,tertiary,no,2944,no,no,cellular,18,aug,882,8,-1,0,unknown,yes
33,rico rosenbaum,"976 petra mall st.\ngrimesborough, ok 69465",blue-collar,single,secondary,no,3975,yes,yes,cellular,17,apr,515,1,150,1,other,no
42,garrick lueilwitz,"56667WALSHALL3Y\NPARK3RCH3ST3R,C089758",services,married,secondary,no,96,yes,no,cellular,5,may,238,3,340,2,failure,no
35,aubree reinger,"5059ELVISCAPEAPT.314\NTALONBOROUGH,OR72493-1761",technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no
31,ottis dare,"254 Lebsack Corner Apt. 022\nPaulineview, FL 80000",blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,no
58,shana ledner,"8336 Elmira Estate Apt. 948\nToneyport, DE 81166-4105",services,married,primary,no,65,no,no,unknown,27,jun,162,1,-1,0,unknown,no
46,kyleigh turner,"737 Stephen Mountains St.\nParisianside, OK 90480",management,married,tertiary,no,0,no,no,unknown,7,may,70,2,-1,0,unknown,no
41,valentina spinka,"354 lacey groves st.\njanfurt, dc 23214",admin.,single,secondary,no,400,yes,no,unknown,4,jun,99,6,-1,0,unknown,no
58,santa stoltenberg,"849 kuhlman meadows apt. 810\ntillmanmouth, ak 39844-7623",technician,married,secondary,no,7495,yes,no,unknown,13,may,325,1,-1,0,unknown,no
33,waldo white,"7371 fr3d str33t av3.\nr3mp3lland, nv 13230",blue-collar,married,secondary,no,137,no,yes,cellular,18,jul,305,12,-1,0,unknown,no
31,bethel lemke,"3168 Gleason Course Ave.\nSouth Aishaview, NC 46585-2209",unemployed,married,secondary,no,24,yes,no,cellular,19,nov,631,1,-1,0,unknown,no
55,sherwood sporer,"601YoshikoFlatSt.\nWestRusty,UT20731",technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes
38,stacy crona,"050JANETSUMMITST.\NELODYFORT,AR54767-9442",technician,single,secondary,no,311,yes,no,cellular,28,may,61,2,-1,0,unknown,no
55,lukas johnson,"237 Bernier River St.\nLake Orin, CT 59590-8412",housemaid,married,secondary,no,139,no,no,cellular,22,aug,256,2,-1,0,unknown,no
47,brian conn,"698 Balistreri Meadow Suite 952\nPierreport, KS 49306",management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,no
51,napoleon o'hara,"0163 H0w3 Gat3way Av3.\nN0rth B3njaminb3rg, GA 75126-7672",housemaid,married,primary,no,492,yes,no,unknown,20,may,142,3,-1,0,unknown,no
46,claud bailey,"0652 Koch Hill Ave.\nNew Maiyaland, VI 68694",management,single,tertiary,no,334,yes,no,telephone,4,may,36,6,90,2,other,no
61,arlo borer,"645 Cheyenne Shoals \nAlejandrinside, WI 41329-8804",management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes
47,lilian langworth,"93612 Aufd3rhar Inl3t\nYundtburgh, AL 60398",management,single,tertiary,no,440,no,no,cellular,21,aug,71,4,-1,0,unknown,no
34,paris hauck,"352 Dibb3rt M0untains Apt. 805\nB3th3lb3rg, KY 86359",technician,married,secondary,no,47,no,no,cellular,25,aug,132,6,-1,0,unknown,no
34,charlotte moore,"9359LLOYDPORT\NCHANCESTAD,NJ70372-3181",blue-collar,married,secondary,no,1298,yes,no,unknown,20,may,120,1,-1,0,unknown,no
41,callie abernathy,"7828 Augusta Skyway Ave.\nLake Marc, MH 51356",management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure,no
36,shyann hermiston,"3383 TATYANA SPRINGS SUIT3 887\NMAUR33NLAND, IA 00760",blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,152,2,-1,0,unknown,no
26,garrison carter,"725 Jair0 Spring St.\nSch03nbury, NH 08995-2834",blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,unknown,no
35,emilie donnelly,"1081 kaitlin villag3 av3.\njaniyaland, ny 76864",management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes
36,corene funk,"4584MCD3RM0TTCURV3\NRUTH3RF0RDP0RT,MT19211",blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,unknown,no
26,sarah thompson,"4357 Gaylord Street Ave.\nNew Stephanie, NC 35442-4359",management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1,0,unknown,yes
58,quinten turner,"7085GardnerCurveAve.\nJaronborough,MT60064",management,married,primary,no,2769,yes,no,cellular,11,jul,94,2,-1,0,unknown,no
50,concepcion schmitt,"0867 schultz passage ave.\nnew aaron, oh 37083-1618",blue-collar,married,secondary,no,2320,yes,no,cellular,7,apr,310,1,-1,0,unknown,no
61,mallie gleichner,"27751 Veum Street\nDeckowborough, KS 65140-0827",retired,married,secondary,no,76,yes,no,cellular,15,jul,195,7,-1,0,unknown,no
28,thaddeus lind,"2916RauCrescentApt.087\nWestKitty,KS71190",technician,single,secondary,no,2034,yes,no,unknown,21,may,196,1,-1,0,unknown,no
49,kacie buckridge,"8699 Mosciski Dale Ave.\nLeschchester, IA 92605",blue-collar,single,primary,no,3018,yes,no,unknown,15,may,93,1,-1,0,unknown,no
74,ellie wyman,"9516 JESUS UNION AVE.\NOLSONMOUTH, NH 47441-2028",retired,married,secondary,no,921,no,no,telephone,17,apr,394,2,-1,0,unknown,yes
53,mina vonrueden,"25684 marlene parkway\nsouth petra, gu 49555-0165",blue-collar,married,secondary,no,483,yes,no,cellular,3,feb,288,3,-1,0,unknown,no
46,virgil fritsch,"622 McClure Highway \nLake Mosesborough, CT 54635",self-employed,married,secondary,no,390,yes,no,cellular,31,jul,208,2,-1,0,unknown,no
47,trace yost,"7147 K0vac3k Trac3 Av3.\n3ast Jav0nt3, NJ 14812",management,married,tertiary,no,0,no,no,cellular,27,oct,508,1,-1,0,unknown,yes
42,pink fay,"851 Gonzalo Forest Apt. 709\nMarianside, SD 81479",blue-collar,single,primary,no,92,no,no,cellular,30,jul,86,2,-1,0,unknown,no
56,kaley beahan,"7881 0NDRICKA PRAIRI3 APT. 291\NP0RT SHYANN3SHIR3, FL 47562",services,married,secondary,no,22196,yes,no,cellular,21,nov,189,1,-1,0,unknown,no
42,liliana rolfson,"249 Esther Lock \nHermannburgh, AL 44838-0666",technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,no
49,giuseppe quigley,"1998 Clark Station \nFidelside, LA 10755",housemaid,married,primary,no,249,yes,no,cellular,21,nov,450,1,-1,0,unknown,no
43,angelo beahan,"0791 Roberts Glen Suite 191\nSouth Caleb, IA 38938",unemployed,single,unknown,no,3274,yes,no,cellular,22,may,680,1,95,1,failure,no
39,susan koelpin,"4753 Gleichner Forge Ave.\nTobyton, AS 90850-1226",services,married,secondary,no,5731,yes,no,unknown,20,may,175,2,-1,0,unknown,no
66,keshaun schaden,"82833 feest circle\nnorth delbertburgh, co 50767",retired,married,primary,no,206,no,no,cellular,9,feb,479,1,-1,0,unknown,yes
30,pablo nicolas,"733 Tiffany L0cks \nN3w Immanu3lland, KY 63695-1884",technician,single,tertiary,no,2325,no,no,cellular,5,apr,270,3,241,4,other,no
38,marge kessler,"786 Brakus Common Suite 619\nRobelburgh, WA 29934-8314",management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no
31,fred kunde,"6115 Edgardo Loop Ave.\nKovacekchester, IA 10981-5855",blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,158,1,182,1,success,no
32,meda medhurst,"0250 MITCHELL STREET AVE.\NHILPERTBERG, FL 63966-2389",technician,married,secondary,no,3333,no,no,cellular,8,aug,50,4,-1,0,unknown,no
48,mertie keeling,"29883V3LYNKN0LLSAV3.\NLYNCHT0N,WI26702-7961",technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,unknown,no
34,malvina predovic,"218 Hessel Mountains St.\nSouth Catharine, KS 88054-5922",admin.,married,tertiary,no,37,no,no,cellular,6,feb,45,1,-1,0,unknown,no
28,carley doyle,"75460 Franz Junction\nHirtheshire, OH 73899",student,single,secondary,no,28,no,no,cellular,29,jan,220,2,-1,0,unknown,no
40,dax murray,"676 Sammy Juncti0ns Apt. 912\nSanf0rdt0wn, UT 49688",admin.,single,secondary,no,1670,yes,no,unknown,18,jun,161,2,-1,0,unknown,no
36,liliane o'conner,"0299 l0w3ll k3ys av3.\nframit0wn, nm 67312-7418",entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,-1,0,unknown,no
52,dillan heaney,"8039 K0z3y Und3rpass Av3.\nLak3 Nyasia, M0 04267",retired,married,secondary,no,603,no,yes,unknown,9,jun,79,1,-1,0,unknown,no
46,kimberly tromp,"991 Christ0ph3 Run St.\n3str3llahav3n, 0H 31827",admin.,married,primary,no,276,yes,yes,unknown,6,may,157,2,-1,0,unknown,no
25,tristian jaskolski,"5581 r0sal33 fi3lds av3.\nbru3nm0uth, ga 48409-2176",technician,single,secondary,no,2157,yes,no,cellular,21,jul,339,1,-1,0,unknown,no
52,issac kling,"827ChayaIsleApt.731\nAufderharberg,LA34464-8390",blue-collar,married,secondary,no,161,yes,no,unknown,13,may,274,2,-1,0,unknown,no
40,gino tremblay,"048 Ward M0untain St.\nS0nialand, AA 99623-5249",blue-collar,married,primary,no,3658,yes,no,unknown,14,may,977,1,-1,0,unknown,no
26,neha little,"8252 Balistreri Isle Ave.\nLake Danial, WY 09384",management,divorced,tertiary,yes,-402,no,yes,unknown,12,may,127,2,-1,0,unknown,no
26,magdalen ernser,"6409 EFFERTZ FIELDS SUITE 865\NNORTH OSWALDO, NJ 06301-3170",blue-collar,single,primary,no,3342,yes,no,unknown,4,jun,329,4,-1,0,unknown,no
35,lupe sauer,"2018 marcella drive apt. 094\nlesleymouth, va 48860",self-employed,single,secondary,no,1732,no,no,telephone,21,nov,1441,3,-1,0,unknown,no
40,jena marvin,"7305OmariLodge\nWatsicamouth,VI62657",admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no
31,janice gleason,"6184 SAWAYN SPUR AVE.\NPORT ROYAL, WY 38080-5643",management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no
32,gennaro howe,"9508 GINA TRAIL SUIT3 479\NP0RT RUSS3L, UT 18658-7944",admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,no
33,tom morar,"46508 Muller Brook\nGermainestad, MD 33847",admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes
53,darryl carter,"378NaomiUnionsSt.\nGleichnertown,NM57392-4789",services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes
46,tabitha connelly,"870OrtizGroveSuite404\nWilliamsonborough,UT54476-5562",technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes
28,barry sporer,"96261 Langosh Bypass\nAlexandriamouth, NE 13481-9383",management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no
31,osbaldo grimes,"998 Amira Green St.\nNorth Margotland, VI 33551-3069",blue-collar,married,secondary,no,191,yes,no,unknown,2,jun,40,1,-1,0,unknown,no
44,mossie rau,"929ToyFieldsSt.\nCleorafurt,AL85237-0132",blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,no
35,maud fahey,"1403 Halv0rs0n Wall Av3.\nP0rt Gunnarf0rt, PA 55591",admin.,married,secondary,no,0,no,no,unknown,7,may,326,1,-1,0,unknown,no
50,harmon goodwin,"695 mayert overpass st.\no'connellhaven, ae 24802-2785",technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no
32,isadore moore,"172COLLIERHAVENST.\NWESTALEENVIEW,AS55603",technician,married,secondary,yes,4,yes,yes,cellular,25,aug,132,8,-1,0,unknown,no
51,bruce metz,"5188MCDERMOTTLOOPAPT.799\NEASTJEROMEBURY,VI52526-5561",admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,no
51,maxie zemlak,"6502 Weber Knolls Apt. 765\nBrisafort, NH 34190-5985",management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,unknown,no
31,rodger schimmel,"823Lub0witz3xt3nsi0nSuit3524\nS0uthAnika,MA96171-4149",blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure,no
41,dasia kling,"659 jan mall apt. 479\nlake marleyborough, mh 15975-4474",admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,no
57,bernhard swift,"6347 ELEONORE LOOP AVE.\NPORT MARLON, MS 06010-8498",technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,unknown,no
34,maurine emard,"5845 Jalon Glens Apt. 501\nSchinnerburgh, MS 74397",management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no
47,gail konopelski,"756 V3RNIC3 R0AD ST.\NN3W L3IFB0R0UGH, MD 80576-9086",technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,no
47,polly mcglynn,"483 Hannah Parkway \nEast Heloisebury, WA 85094",admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106,2,-1,0,unknown,no
36,deontae vandervort,"865 J3r0m3 Sh0r3 \nN3w Ad3llstad, FL 29935-2975",self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no
29,oswaldo heidenreich,"203 schmitt throughway apt. 894\nmarkusfort, pa 94965-6958",housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes
39,george buckridge,"2174MaximoLightApt.041\nPortKira,MT60564-2248",technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,-1,0,unknown,no
53,liana emmerich,"1137 Randal Grove Ave.\nKayamouth, NY 67078",blue-collar,single,unknown,no,0,no,no,unknown,12,may,140,7,-1,0,unknown,no
47,dannie harvey,"687 wilb3r all3y suit3 628\ndill0nf0rt, ny 93180",blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no
51,annette friesen,"929 M3lissa Strav3nu3 St.\nR0magu3rap0rt, MH 88701",technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
48,maximus goyette,"1846 Betsy Village Ave.\nGerryfort, OR 09407",blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,-1,0,unknown,no
32,clinton nolan,"66949 mortimer avenue\nlake tad, hi 31719",technician,married,secondary,no,5122,no,no,cellular,13,aug,31,1,-1,0,unknown,no
36,antwon kuhlman,"2711 hirthe club ave.\nsouth delaney, ap 28698",management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
50,jaylon bins,"1774KiehnPlainAve.\nSouthStanleyport,ME37055-4515",unknown,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,yes
39,cordell gutkowski,"5498KI3HNMILLSAV3.\NRATHLAND,SC51583-8903",admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes
31,ottis kerluke,"224 0ni3 f0rk suit3 345\ndachstad, sd 03294-5842",blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,unknown,no
49,toni hagenes,"7300 karl walk apt. 334\nmayertown, mh 07831-1509",admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,unknown,no
33,earnestine hirthe,"8327 Tremayne Streets Ave.\nCristland, NM 73579",unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,unknown,no
26,cristal mueller,"53443RunolfssonView\nSouthLuigiville,AL38214",management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,failure,no
27,vallie larkin,"9072SchultzFi3ldAv3.\nJustust0n,VT20552",blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no
51,lon morissette,"644 WILDERMAN MOUNTAIN ST.\NHILLSSIDE, MO 30911-0495",blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,no
26,jerel terry,"909 Goyette Port St.\nLake Allantown, NJ 89798-7161",admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,no
45,samantha crona,"79663TorpPassage\nNewChristopher,WI42526",admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,no
